# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-01-26 17:32:46 -05:00	(natwebcaas01)
#
# US Geological Survey groundwater levels
#
# Data for the following 1 site(s) are contained in this file
#    USGS 430429089230301 DN-07/09E/23-0005
# -----------------------------------------------------------------------------------
#
# The fields in this file include:
# ---------------------------------
# agency_cd     Agency code
# site_no       USGS site number
# site_tp_cd    Site type code
# lev_dt        Date level measured
# lev_tm        Time level measured
# lev_tz_cd     Time datum
# lev_va        Water-level value in feet below land surface
# sl_lev_va     Water-level value in feet above specific vertical datum
# sl_datum_cd   Referenced vertical datum
# lev_status_cd Status
# lev_agency_cd Measuring agency
#
# Referenced agency codes (lev_agency_cd) included in this output
#
#     ""         Not Determined
#     USGS       U.S. Geological Survey
#     WI001      Wisconsin Department of Natural Resources
#     WI013      Wisconsin Department of Administration
#
# Referenced site type codes (site_tp_cd) included in this output
#
#     GW         Well
#
# Referenced water-level site status codes (lev_status_cd) included in this output
#
#     ""         The reported water-level measurement represents a static level
#
#
agency_cd	site_no	site_tp_cd	lev_dt	lev_tm	lev_tz_cd	lev_va	sl_lev_va	sl_datum_cd	lev_status_cd	lev_agency_cd
USGS	430429089230301	GW	1992-04-13			103.36				
USGS	430429089230301	GW	1992-04-20			108.30				
USGS	430429089230301	GW	1992-04-27			109.55				
USGS	430429089230301	GW	1992-05-04			107.43				
USGS	430429089230301	GW	1992-05-11			115.10				
USGS	430429089230301	GW	1992-05-18			116.70				
USGS	430429089230301	GW	1992-05-26			109.57				
USGS	430429089230301	GW	1992-06-01			109.05				
USGS	430429089230301	GW	1992-06-22			114.44				
USGS	430429089230301	GW	1992-06-29			118.05				
USGS	430429089230301	GW	1992-07-06			113.64				
USGS	430429089230301	GW	1992-07-13			120.07				
USGS	430429089230301	GW	1992-07-20			117.65				
USGS	430429089230301	GW	1992-07-27			105.84				
USGS	430429089230301	GW	1992-08-03			116.93				
USGS	430429089230301	GW	1992-08-10			120.09				
USGS	430429089230301	GW	1992-08-17			113.52				
USGS	430429089230301	GW	1992-08-25			123.34				
USGS	430429089230301	GW	1992-08-31			120.75				
USGS	430429089230301	GW	1992-09-08			116.09				
USGS	430429089230301	GW	1992-09-21			112.23				
USGS	430429089230301	GW	1992-09-28			113.29				
USGS	430429089230301	GW	1992-10-06			118.05				
USGS	430429089230301	GW	1992-10-12			114.21				
USGS	430429089230301	GW	1992-10-19			122.82				
USGS	430429089230301	GW	1992-10-26			110.43				
USGS	430429089230301	GW	1992-11-02			111.69				
USGS	430429089230301	GW	1992-11-09			109.53				
USGS	430429089230301	GW	1992-11-16			109.91				
USGS	430429089230301	GW	1992-11-30			107.03				
USGS	430429089230301	GW	1992-12-07			107.79				
USGS	430429089230301	GW	1992-12-14			108.88				
USGS	430429089230301	GW	1992-12-21			109.17				
USGS	430429089230301	GW	1992-12-28			103.08				
USGS	430429089230301	GW	1993-01-04			99.54				
USGS	430429089230301	GW	1993-01-11			102.84				
USGS	430429089230301	GW	1993-01-19			109.27				
USGS	430429089230301	GW	1993-01-25			109.66				
USGS	430429089230301	GW	1993-02-02			106.80				
USGS	430429089230301	GW	1993-02-08			109.05				
USGS	430429089230301	GW	1993-02-15			110.72				
USGS	430429089230301	GW	1993-02-22			108.30				
USGS	430429089230301	GW	1993-03-01			108.89				
USGS	430429089230301	GW	1993-03-08			108.51				
USGS	430429089230301	GW	1993-03-15			109.42				
USGS	430429089230301	GW	1993-03-22			111.04				
USGS	430429089230301	GW	1993-03-29			110.02				
USGS	430429089230301	GW	1993-04-05			112.40				
USGS	430429089230301	GW	1993-04-12			109.30				
USGS	430429089230301	GW	1993-04-19			109.60				
USGS	430429089230301	GW	1993-04-26			111.30				
USGS	430429089230301	GW	1993-05-03			109.77				
USGS	430429089230301	GW	1993-05-10			115.35				
USGS	430429089230301	GW	1993-05-17			101.19				
USGS	430429089230301	GW	1993-05-24			103.96				
USGS	430429089230301	GW	1993-06-01			100.80				
USGS	430429089230301	GW	1993-06-07			101.90				
USGS	430429089230301	GW	1993-06-14			107.28				
USGS	430429089230301	GW	1993-06-21			99.95				
USGS	430429089230301	GW	1993-06-28			111.05				
USGS	430429089230301	GW	1993-07-06			109.41				
USGS	430429089230301	GW	1993-07-12			106.54				
USGS	430429089230301	GW	1993-07-19			111.79				
USGS	430429089230301	GW	1993-07-26			114.03				
USGS	430429089230301	GW	1993-08-02			113.80				
USGS	430429089230301	GW	1993-08-09			113.39				
USGS	430429089230301	GW	1993-08-16			120.60				
USGS	430429089230301	GW	1993-08-23			119.56				
USGS	430429089230301	GW	1993-08-30			120.94				
USGS	430429089230301	GW	1993-09-07			117.84				
USGS	430429089230301	GW	1993-09-13			121.38				
USGS	430429089230301	GW	1993-09-20			118.15				
USGS	430429089230301	GW	1993-09-27			122.08				
USGS	430429089230301	GW	1993-10-11			115.85				
USGS	430429089230301	GW	1993-10-14			120.59				
USGS	430429089230301	GW	1993-10-18			112.87				
USGS	430429089230301	GW	1993-10-25			109.08				
USGS	430429089230301	GW	1993-11-01			109.95				
USGS	430429089230301	GW	1993-11-08			108.39				
USGS	430429089230301	GW	1993-11-15			107.27				
USGS	430429089230301	GW	1993-11-21			118.59				
USGS	430429089230301	GW	1993-11-22			108.30				
USGS	430429089230301	GW	1993-11-29			105.31				
USGS	430429089230301	GW	1993-12-06			107.09				
USGS	430429089230301	GW	1993-12-13			106.64				
USGS	430429089230301	GW	1993-12-20			110.46				
USGS	430429089230301	GW	1993-12-27			93.33				
USGS	430429089230301	GW	1994-01-03			94.49				
USGS	430429089230301	GW	1994-01-10			98.47				
USGS	430429089230301	GW	1994-01-18			99.53				
USGS	430429089230301	GW	1994-01-24			101.87				
USGS	430429089230301	GW	1994-01-31			101.85				
USGS	430429089230301	GW	1994-02-07			104.58				
USGS	430429089230301	GW	1994-02-14			105.99				
USGS	430429089230301	GW	1994-02-21			109.20				
USGS	430429089230301	GW	1994-02-28			107.99				
USGS	430429089230301	GW	1994-03-07			107.77				
USGS	430429089230301	GW	1994-03-14			114.15				
USGS	430429089230301	GW	1994-03-21			105.43				
USGS	430429089230301	GW	1994-03-28			114.43				
USGS	430429089230301	GW	1994-04-04			104.50				
USGS	430429089230301	GW	1994-04-11			117.49				
USGS	430429089230301	GW	1994-04-18			117.29				
USGS	430429089230301	GW	1994-04-25			112.36				
USGS	430429089230301	GW	1994-05-02			115.14				
USGS	430429089230301	GW	1994-05-09			121.04				
USGS	430429089230301	GW	1994-05-16			119.03				
USGS	430429089230301	GW	1994-05-23			122.99				
USGS	430429089230301	GW	1994-05-31			118.87				
USGS	430429089230301	GW	1994-06-06			120.64				
USGS	430429089230301	GW	1994-06-13			123.00				
USGS	430429089230301	GW	1994-06-20			124.76				
USGS	430429089230301	GW	1994-06-27			123.85				
USGS	430429089230301	GW	1994-07-05			121.34				
USGS	430429089230301	GW	1994-07-11			121.42				
USGS	430429089230301	GW	1994-07-18			122.36				
USGS	430429089230301	GW	1994-07-25			123.90				
USGS	430429089230301	GW	1994-08-01			125.80				
USGS	430429089230301	GW	1994-08-08			121.09				
USGS	430429089230301	GW	1994-08-15			118.08				
USGS	430429089230301	GW	1994-08-22			122.48				
USGS	430429089230301	GW	1994-08-29			117.20				
USGS	430429089230301	GW	1994-09-06			120.84				
USGS	430429089230301	GW	1994-09-12			122.36				
USGS	430429089230301	GW	1994-09-19			112.95				
USGS	430429089230301	GW	1994-09-26			114.18				
USGS	430429089230301	GW	1994-10-03			111.46				
USGS	430429089230301	GW	1994-10-10			120.95				
USGS	430429089230301	GW	1994-10-17			115.35				
USGS	430429089230301	GW	1994-10-24			112.00				
USGS	430429089230301	GW	1994-10-31			111.10				
USGS	430429089230301	GW	1994-11-07			108.00				
USGS	430429089230301	GW	1994-11-14			111.63				
USGS	430429089230301	GW	1994-11-28			108.56				
USGS	430429089230301	GW	1994-12-05			116.42				
USGS	430429089230301	GW	1994-12-12			120.79				
USGS	430429089230301	GW	1994-12-27			105.05				
USGS	430429089230301	GW	1995-01-03			108.68				
USGS	430429089230301	GW	1995-01-09			107.21				
USGS	430429089230301	GW	1995-01-17			115.04				
USGS	430429089230301	GW	1995-01-23			111.62				
USGS	430429089230301	GW	1995-01-30			114.49				
USGS	430429089230301	GW	1995-02-06			109.49				
USGS	430429089230301	GW	1995-02-13			111.46				
USGS	430429089230301	GW	1995-02-20			112.30				
USGS	430429089230301	GW	1995-02-27			112.69				
USGS	430429089230301	GW	1995-03-06			110.39				
USGS	430429089230301	GW	1995-03-20			108.33				
USGS	430429089230301	GW	1995-03-27			109.59				
USGS	430429089230301	GW	1995-04-03			106.73				
USGS	430429089230301	GW	1995-04-10			108.22				
USGS	430429089230301	GW	1995-04-17			99.81				
USGS	430429089230301	GW	1995-04-24			104.51				
USGS	430429089230301	GW	1995-05-01			109.10				
USGS	430429089230301	GW	1995-05-08			108.61				
USGS	430429089230301	GW	1995-05-15			104.58				
USGS	430429089230301	GW	1995-05-22			108.32				
USGS	430429089230301	GW	1995-05-30			106.05				
USGS	430429089230301	GW	1995-06-05			109.44				
USGS	430429089230301	GW	1995-06-12			110.00				
USGS	430429089230301	GW	1995-06-19			117.85				
USGS	430429089230301	GW	1995-06-26			114.62				
USGS	430429089230301	GW	1995-07-03			105.38				
USGS	430429089230301	GW	1995-07-10			105.36				
USGS	430429089230301	GW	1995-07-17			114.60				
USGS	430429089230301	GW	1995-07-24			113.66				
USGS	430429089230301	GW	1995-07-31			116.33				
USGS	430429089230301	GW	1995-08-07			113.80				
USGS	430429089230301	GW	1995-08-14			113.73				
USGS	430429089230301	GW	1995-08-21			118.62				
USGS	430429089230301	GW	1995-08-28			111.47				
USGS	430429089230301	GW	1995-09-05			118.60				
USGS	430429089230301	GW	1995-09-11			116.73				
USGS	430429089230301	GW	1995-09-18			121.97				
USGS	430429089230301	GW	1995-09-25			118.47				
USGS	430429089230301	GW	1995-10-02			119.09				
USGS	430429089230301	GW	1995-10-09			116.27				
USGS	430429089230301	GW	1995-10-16			118.86				
USGS	430429089230301	GW	1995-10-23			111.18				
USGS	430429089230301	GW	1995-10-30			110.19				
USGS	430429089230301	GW	1995-11-06			111.76				
USGS	430429089230301	GW	1995-11-13			110.08				
USGS	430429089230301	GW	1995-11-20			103.10				
USGS	430429089230301	GW	1995-11-27			99.90				
USGS	430429089230301	GW	1995-12-04			106.18				
USGS	430429089230301	GW	1995-12-11			109.98				
USGS	430429089230301	GW	1995-12-18			108.49				
USGS	430429089230301	GW	1995-12-26			103.14				
USGS	430429089230301	GW	1996-01-02			105.50				
USGS	430429089230301	GW	1996-01-08			108.39				
USGS	430429089230301	GW	1996-01-16			106.42				
USGS	430429089230301	GW	1996-01-22			106.87				
USGS	430429089230301	GW	1996-01-29			107.99				
USGS	430429089230301	GW	1996-02-05			111.21				
USGS	430429089230301	GW	1996-02-12			108.81				
USGS	430429089230301	GW	1996-02-19			107.68				
USGS	430429089230301	GW	1996-02-26			109.90				
USGS	430429089230301	GW	1996-03-04			108.49				
USGS	430429089230301	GW	1996-03-11			107.95				
USGS	430429089230301	GW	1996-03-18			104.69				
USGS	430429089230301	GW	1996-04-15			108.02				
USGS	430429089230301	GW	1996-04-22			93.40				
USGS	430429089230301	GW	1996-04-29			101.99				
USGS	430429089230301	GW	1996-05-06			97.39				
USGS	430429089230301	GW	1996-05-13			102.09				
USGS	430429089230301	GW	1996-05-20			96.95				
USGS	430429089230301	GW	1996-06-03			96.24				
USGS	430429089230301	GW	1996-06-10			99.02				
USGS	430429089230301	GW	1996-06-24			98.79				
USGS	430429089230301	GW	1996-07-02			112.29				
USGS	430429089230301	GW	1996-07-08			102.13				
USGS	430429089230301	GW	1996-07-15			100.00				
USGS	430429089230301	GW	1996-07-22			107.90				
USGS	430429089230301	GW	1996-07-30			105.80				
USGS	430429089230301	GW	1996-08-05			113.20				
USGS	430429089230301	GW	1996-08-12			111.58				
USGS	430429089230301	GW	1996-08-19			114.10				
USGS	430429089230301	GW	1996-08-26			110.30				
USGS	430429089230301	GW	1996-09-03			120.60				
USGS	430429089230301	GW	1996-09-09			122.20				
USGS	430429089230301	GW	1996-09-17			122.75				
USGS	430429089230301	GW	1996-09-23			117.51				
USGS	430429089230301	GW	1998-01-04			108.29				
USGS	430429089230301	GW	1998-06-22			121.11				
USGS	430429089230301	GW	1998-06-29			112.87				
USGS	430429089230301	GW	1998-07-06			98.50				
USGS	430429089230301	GW	1998-07-20			105.86				
USGS	430429089230301	GW	1998-07-27			107.56				
USGS	430429089230301	GW	1998-08-03			117.80				
USGS	430429089230301	GW	1998-08-10			130.70				
USGS	430429089230301	GW	1998-08-17			115.41				
USGS	430429089230301	GW	1998-08-24			122.46				
USGS	430429089230301	GW	1998-08-31			123.78				
USGS	430429089230301	GW	1998-09-08			120.71				
USGS	430429089230301	GW	1998-09-14			126.81				
USGS	430429089230301	GW	1998-09-21			125.27				
USGS	430429089230301	GW	1998-09-28			117.96				
USGS	430429089230301	GW	1998-10-05			107.21				
USGS	430429089230301	GW	1998-10-12			111.97				
USGS	430429089230301	GW	1998-10-19			104.20				
USGS	430429089230301	GW	1998-10-26			109.60				
USGS	430429089230301	GW	1998-11-02			112.32				
USGS	430429089230301	GW	1998-11-09			113.87				
USGS	430429089230301	GW	1998-11-30			110.30				
USGS	430429089230301	GW	1998-12-07			113.91				
USGS	430429089230301	GW	1998-12-14			115.92				
USGS	430429089230301	GW	1998-12-21			110.13				
USGS	430429089230301	GW	1998-12-28			107.10				
USGS	430429089230301	GW	1999-01-04			108.29				
USGS	430429089230301	GW	1999-01-11			110.21				
USGS	430429089230301	GW	1999-01-19			110.87				
USGS	430429089230301	GW	1999-01-25			113.46				
USGS	430429089230301	GW	1999-02-01			116.22				
USGS	430429089230301	GW	1999-02-08			116.35				
USGS	430429089230301	GW	1999-02-15			92.10				
USGS	430429089230301	GW	1999-02-22			88.88				
USGS	430429089230301	GW	1999-03-01			89.60				
USGS	430429089230301	GW	1999-03-04			90.74				
USGS	430429089230301	GW	1999-03-08			90.63				
USGS	430429089230301	GW	1999-03-15			89.39				
USGS	430429089230301	GW	1999-03-22			89.54				
USGS	430429089230301	GW	1999-03-29			90.37				
USGS	430429089230301	GW	1999-04-05			90.84				
USGS	430429089230301	GW	1999-04-12			90.38				
USGS	430429089230301	GW	1999-04-19			91.13				
USGS	430429089230301	GW	1999-04-26			91.39				
USGS	430429089230301	GW	1999-05-03			99.87				
USGS	430429089230301	GW	1999-05-10			97.46				
USGS	430429089230301	GW	1999-05-17			95.39				
USGS	430429089230301	GW	1999-05-24			97.09				
USGS	430429089230301	GW	1999-06-01			95.76				
USGS	430429089230301	GW	1999-06-15			93.50				
USGS	430429089230301	GW	1999-06-21			100.17				
USGS	430429089230301	GW	1999-07-06			109.32				
USGS	430429089230301	GW	1999-07-29			105.08				
USGS	430429089230301	GW	1999-08-02			111.21				
USGS	430429089230301	GW	1999-08-09			99.70				
USGS	430429089230301	GW	1999-08-16			99.19				
USGS	430429089230301	GW	1999-08-23			101.91				
USGS	430429089230301	GW	1999-08-30			99.01				
USGS	430429089230301	GW	1999-09-07			101.58				
USGS	430429089230301	GW	1999-09-13			99.75				
USGS	430429089230301	GW	1999-09-20			105.26				
USGS	430429089230301	GW	1999-09-27			100.40				
USGS	430429089230301	GW	1999-10-04			102.22				
USGS	430429089230301	GW	1999-10-11			107.93				
USGS	430429089230301	GW	1999-10-18			108.19				
USGS	430429089230301	GW	1999-10-25			101.32				
USGS	430429089230301	GW	1999-11-01			102.80				
USGS	430429089230301	GW	1999-11-08			91.48				
USGS	430429089230301	GW	1999-11-15			91.18				
USGS	430429089230301	GW	1999-11-29			90.82				
USGS	430429089230301	GW	1999-12-06			89.37				
USGS	430429089230301	GW	1999-12-13			91.38				
USGS	430429089230301	GW	1999-12-20			92.05				
USGS	430429089230301	GW	1999-12-27			90.04				
USGS	430429089230301	GW	2000-01-03			88.29				
USGS	430429089230301	GW	2000-01-10			87.50				
USGS	430429089230301	GW	2000-01-19			91.60				
USGS	430429089230301	GW	2000-01-24			93.07				
USGS	430429089230301	GW	2000-01-31			92.68				
USGS	430429089230301	GW	2000-02-07			92.35				
USGS	430429089230301	GW	2000-02-14			91.86				
USGS	430429089230301	GW	2000-02-21			92.14				
USGS	430429089230301	GW	2000-02-28			93.42				
USGS	430429089230301	GW	2000-03-06			92.44				
USGS	430429089230301	GW	2000-03-13			92.09				
USGS	430429089230301	GW	2000-03-20			91.34				
USGS	430429089230301	GW	2000-03-27			90.59				
USGS	430429089230301	GW	2000-04-03			92.18				
USGS	430429089230301	GW	2000-04-10			93.46				
USGS	430429089230301	GW	2000-04-17			92.28				
USGS	430429089230301	GW	2000-04-24			92.34				
USGS	430429089230301	GW	2000-05-01			101.19				
USGS	430429089230301	GW	2000-05-10			104.00				
USGS	430429089230301	GW	2000-05-15			97.34				
USGS	430429089230301	GW	2000-05-22			95.89				
USGS	430429089230301	GW	2000-05-31			96.39				
USGS	430429089230301	GW	2000-06-05			95.24				
USGS	430429089230301	GW	2000-06-12			93.43				
USGS	430429089230301	GW	2000-06-19			94.21				
USGS	430429089230301	GW	2000-06-27			98.41				
USGS	430429089230301	GW	2000-07-03			99.65				
USGS	430429089230301	GW	2000-07-10			98.70				
USGS	430429089230301	GW	2000-07-17			102.00				
USGS	430429089230301	GW	2000-07-24			95.32				
USGS	430429089230301	GW	2000-07-31			101.00				
USGS	430429089230301	GW	2000-08-07			100.28				
USGS	430429089230301	GW	2000-08-14			98.87				
USGS	430429089230301	GW	2000-08-21			97.32				
USGS	430429089230301	GW	2000-08-28			97.73				
USGS	430429089230301	GW	2000-09-05			101.80				
USGS	430429089230301	GW	2000-09-11			100.88				
USGS	430429089230301	GW	2000-09-18			100.22				
USGS	430429089230301	GW	2000-09-25			97.04				
USGS	430429089230301	GW	2000-10-02			97.20				
USGS	430429089230301	GW	2000-10-09			100.86				
USGS	430429089230301	GW	2000-10-16			98.78				
USGS	430429089230301	GW	2000-10-23			97.74				
USGS	430429089230301	GW	2000-10-30			98.34				
USGS	430429089230301	GW	2000-11-06			96.93				
USGS	430429089230301	GW	2000-11-13			97.50				
USGS	430429089230301	GW	2000-11-20			95.28				
USGS	430429089230301	GW	2000-11-27			94.08				
USGS	430429089230301	GW	2000-12-04			97.41				
USGS	430429089230301	GW	2000-12-11			98.60				
USGS	430429089230301	GW	2000-12-18			94.74				
USGS	430429089230301	GW	2000-12-26			93.50				
USGS	430429089230301	GW	2001-01-02			96.42				
USGS	430429089230301	GW	2001-01-08			96.32				
USGS	430429089230301	GW	2001-01-16			100.96				
USGS	430429089230301	GW	2001-01-22			96.84				
USGS	430429089230301	GW	2001-01-29			97.18				
USGS	430429089230301	GW	2001-02-05			96.97				
USGS	430429089230301	GW	2001-02-12			99.81				
USGS	430429089230301	GW	2001-02-19			101.00				
USGS	430429089230301	GW	2001-02-26			101.70				
USGS	430429089230301	GW	2001-03-05			99.80				
USGS	430429089230301	GW	2001-03-12			96.69				
USGS	430429089230301	GW	2001-03-19			100.10				
USGS	430429089230301	GW	2001-03-26			96.09				
USGS	430429089230301	GW	2001-04-02			98.64				
USGS	430429089230301	GW	2001-04-09			101.79				
USGS	430429089230301	GW	2001-04-16			97.74				
USGS	430429089230301	GW	2001-04-23			97.95				
USGS	430429089230301	GW	2001-04-30			100.39				
USGS	430429089230301	GW	2001-05-07			98.21				
USGS	430429089230301	GW	2001-05-14			98.16				
USGS	430429089230301	GW	2001-05-21			98.71				
USGS	430429089230301	GW	2001-05-30			96.08				
USGS	430429089230301	GW	2001-06-04			94.02				
USGS	430429089230301	GW	2001-06-11			95.77				
USGS	430429089230301	GW	2001-06-25			98.87				
USGS	430429089230301	GW	2001-07-02			98.09				
USGS	430429089230301	GW	2001-07-09			100.95				
USGS	430429089230301	GW	2001-07-16			105.36				
USGS	430429089230301	GW	2001-07-23			103.66				
USGS	430429089230301	GW	2001-08-06			102.74				
USGS	430429089230301	GW	2001-08-13			99.49				
USGS	430429089230301	GW	2001-08-20			103.84				
USGS	430429089230301	GW	2001-08-27			98.51				
USGS	430429089230301	GW	2001-09-06			102.76				
USGS	430429089230301	GW	2001-09-10			100.73				
USGS	430429089230301	GW	2001-09-17			100.48				
USGS	430429089230301	GW	2001-09-24			99.17				
USGS	430429089230301	GW	2001-10-01			98.29				
USGS	430429089230301	GW	2001-10-11			103.94				
USGS	430429089230301	GW	2001-10-15			100.86				
USGS	430429089230301	GW	2001-10-22			94.22				
USGS	430429089230301	GW	2001-10-29			94.52				
USGS	430429089230301	GW	2001-11-05			93.71				
USGS	430429089230301	GW	2001-11-12			90.16				
USGS	430429089230301	GW	2001-11-28			92.79				
USGS	430429089230301	GW	2001-12-03			93.90				
USGS	430429089230301	GW	2001-12-10			92.29				
USGS	430429089230301	GW	2001-12-17			97.58				
USGS	430429089230301	GW	2001-12-26			93.96				
USGS	430429089230301	GW	2002-01-02			89.27				
USGS	430429089230301	GW	2002-01-07			94.14				
USGS	430429089230301	GW	2002-01-14			92.19				
USGS	430429089230301	GW	2002-01-22			94.73				
USGS	430429089230301	GW	2002-01-28			93.72				
USGS	430429089230301	GW	2002-02-04			98.75				
USGS	430429089230301	GW	2002-02-11			96.93				
USGS	430429089230301	GW	2002-02-18			93.19				
USGS	430429089230301	GW	2002-02-25			94.34				
USGS	430429089230301	GW	2002-03-04			94.74				
USGS	430429089230301	GW	2002-03-11			93.42				
USGS	430429089230301	GW	2002-03-18			93.17				
USGS	430429089230301	GW	2002-03-25			93.54				
USGS	430429089230301	GW	2002-04-01			90.36				
USGS	430429089230301	GW	2002-04-08			93.55				
USGS	430429089230301	GW	2002-04-15			94.45				
USGS	430429089230301	GW	2002-04-22			104.70				
USGS	430429089230301	GW	2002-04-29			95.11				
USGS	430429089230301	GW	2002-05-06			104.50				
USGS	430429089230301	GW	2002-05-13			112.32				
USGS	430429089230301	GW	2002-05-20			106.93				
USGS	430429089230301	GW	2002-06-03			98.96				
USGS	430429089230301	GW	2002-06-10			101.04				
USGS	430429089230301	GW	2002-06-24			112.67				
USGS	430429089230301	GW	2002-07-01			101.47				
USGS	430429089230301	GW	2002-07-08			108.64				
USGS	430429089230301	GW	2002-07-15			109.69				
USGS	430429089230301	GW	2002-07-22			112.36				
USGS	430429089230301	GW	2002-08-08			109.46				
USGS	430429089230301	GW	2002-08-12			116.03				
USGS	430429089230301	GW	2002-08-19			112.18				
USGS	430429089230301	GW	2002-08-26			114.16				
USGS	430429089230301	GW	2002-09-09			108.04				
USGS	430429089230301	GW	2002-09-16			109.48				
USGS	430429089230301	GW	2002-09-23			104.44				
USGS	430429089230301	GW	2002-10-02			110.90				
USGS	430429089230301	GW	2002-10-09			113.10				
USGS	430429089230301	GW	2002-10-17			103.70				
USGS	430429089230301	GW	2002-10-25			102.20				
USGS	430429089230301	GW	2002-10-28			99.90				
USGS	430429089230301	GW	2002-11-07			100.20				
USGS	430429089230301	GW	2002-11-15			91.30				
USGS	430429089230301	GW	2002-11-27			89.90				
USGS	430429089230301	GW	2002-12-06			90.40				
USGS	430429089230301	GW	2003-01-03			96.0				WI001
USGS	430429089230301	GW	2003-01-14			92.8				WI001
USGS	430429089230301	GW	2003-01-21			94.1				WI001
USGS	430429089230301	GW	2003-01-27			96.0				WI001
USGS	430429089230301	GW	2003-02-03			96.5				WI001
USGS	430429089230301	GW	2003-02-10			97.0				WI001
USGS	430429089230301	GW	2003-02-17			95.4				WI001
USGS	430429089230301	GW	2003-02-24			99.6				WI001
USGS	430429089230301	GW	2003-03-03			100.9				WI001
USGS	430429089230301	GW	2003-03-10			105.1				WI001
USGS	430429089230301	GW	2003-03-17			102.8				WI001
USGS	430429089230301	GW	2003-03-24			99.4				WI001
USGS	430429089230301	GW	2003-03-31			99.5				WI001
USGS	430429089230301	GW	2003-04-07			99.5				WI001
USGS	430429089230301	GW	2003-04-14			99.5				WI001
USGS	430429089230301	GW	2003-04-21			100.5				WI001
USGS	430429089230301	GW	2003-04-28			94.7				WI001
USGS	430429089230301	GW	2003-05-05			95.3				WI001
USGS	430429089230301	GW	2003-05-12			93.9				WI001
USGS	430429089230301	GW	2003-05-19			91.6				WI001
USGS	430429089230301	GW	2003-05-28			82.8				WI001
USGS	430429089230301	GW	2003-06-02			92.6				WI001
USGS	430429089230301	GW	2003-06-09			90.2				WI001
USGS	430429089230301	GW	2003-06-23			96.7				WI001
USGS	430429089230301	GW	2003-06-30			97.0				WI001
USGS	430429089230301	GW	2003-07-07			94.9				WI001
USGS	430429089230301	GW	2003-07-14			94.0				WI001
USGS	430429089230301	GW	2003-07-28			96.5				WI001
USGS	430429089230301	GW	2003-08-04			94.2				WI001
USGS	430429089230301	GW	2003-08-12			99.3				WI001
USGS	430429089230301	GW	2003-08-18			101.8				WI001
USGS	430429089230301	GW	2003-08-25			103.7				WI001
USGS	430429089230301	GW	2003-09-08			111.8				WI001
USGS	430429089230301	GW	2003-09-15			106.9				WI001
USGS	430429089230301	GW	2003-09-22			98.1				WI001
USGS	430429089230301	GW	2003-09-29			113.4				WI001
USGS	430429089230301	GW	2003-10-13			100.5				WI001
USGS	430429089230301	GW	2003-10-20			94.2				WI001
USGS	430429089230301	GW	2003-10-27			94.6				WI001
USGS	430429089230301	GW	2003-11-03			98.7				WI001
USGS	430429089230301	GW	2003-11-10			98.0				WI001
USGS	430429089230301	GW	2003-11-17			91.9				WI001
USGS	430429089230301	GW	2003-12-01			88.2				WI001
USGS	430429089230301	GW	2003-12-08			87.7				WI001
USGS	430429089230301	GW	2003-12-15			92.1				WI001
USGS	430429089230301	GW	2003-12-22			92.0				WI001
USGS	430429089230301	GW	2003-12-29			94.5				WI001
USGS	430429089230301	GW	2004-01-05			93.5				WI001
USGS	430429089230301	GW	2004-01-12			92.7				WI001
USGS	430429089230301	GW	2004-01-20			87.7				WI001
USGS	430429089230301	GW	2004-01-26			89.7				WI001
USGS	430429089230301	GW	2004-02-03			90.6				WI001
USGS	430429089230301	GW	2004-02-10			89.2				WI001
USGS	430429089230301	GW	2004-02-16			90.4				WI001
USGS	430429089230301	GW	2004-02-23			91.3				WI001
USGS	430429089230301	GW	2004-03-01			91.7				WI001
USGS	430429089230301	GW	2004-03-08			91.0				WI001
USGS	430429089230301	GW	2004-03-15			90.7				WI001
USGS	430429089230301	GW	2004-03-22			88.8				WI001
USGS	430429089230301	GW	2004-03-29			91.0				WI001
USGS	430429089230301	GW	2004-04-05			89.0				WI001
USGS	430429089230301	GW	2004-04-12			87.1				WI001
USGS	430429089230301	GW	2004-04-19			90.3				WI001
USGS	430429089230301	GW	2004-04-26			91.7				WI001
USGS	430429089230301	GW	2004-05-03			86.0				WI001
USGS	430429089230301	GW	2004-05-10			93.6				WI001
USGS	430429089230301	GW	2004-05-17			95.3				WI001
USGS	430429089230301	GW	2004-05-24			90.9				WI001
USGS	430429089230301	GW	2004-06-02			91.6				WI001
USGS	430429089230301	GW	2004-06-07			92.9				WI001
USGS	430429089230301	GW	2004-06-21			84.7				WI001
USGS	430429089230301	GW	2004-06-28			91.5				WI001
USGS	430429089230301	GW	2004-07-06			96.0				WI001
USGS	430429089230301	GW	2004-07-12			95.1				WI001
USGS	430429089230301	GW	2004-07-26			93.0				WI001
USGS	430429089230301	GW	2004-08-02			91.5				WI001
