# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-03-19 13:48:30 -04:00	(natwebvaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09380000 COLORADO RIVER AT LEES FERRY, AZ
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 09380000
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    5188        00060        00003      6128           Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been edited or estimated by USGS personnel and is write protected.
#     <  Actual value is known to be less than reported value and is write protected.
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	5188_00060_00003	5188_00060_00003_cd
USGS	09380000	1999-01-16	14200	A
USGS	09380000	1999-01-17	11600	A
USGS	09380000	1999-01-18	14100	A
USGS	09380000	1999-01-19	14400	A
USGS	09380000	1999-01-20	14400	A
USGS	09380000	1999-01-21	14400	A
USGS	09380000	1999-01-22	14400	A
USGS	09380000	1999-01-23	14000	A
USGS	09380000	1999-01-24	11600	A
USGS	09380000	1999-01-25	14000	A
USGS	09380000	1999-01-26	14500	A
USGS	09380000	1999-01-27	14500	A
USGS	09380000	1999-01-28	14400	A
USGS	09380000	1999-01-29	14500	A
USGS	09380000	1999-01-30	14200	A
USGS	09380000	1999-01-31	12100	A
USGS	09380000	1999-02-01	14400	A
USGS	09380000	1999-02-02	14600	A
USGS	09380000	1999-02-03	14600	A
USGS	09380000	1999-02-04	14700	A
USGS	09380000	1999-02-05	14700	A
USGS	09380000	1999-02-06	14400	A
USGS	09380000	1999-02-07	13200	A
USGS	09380000	1999-02-08	14600	A
USGS	09380000	1999-02-09	14700	A
USGS	09380000	1999-02-10	14800	A
USGS	09380000	1999-02-11	14700	A
USGS	09380000	1999-02-12	14700	A
USGS	09380000	1999-02-13	14600	A
USGS	09380000	1999-02-14	13400	A
USGS	09380000	1999-02-15	14600	A
USGS	09380000	1999-02-16	14800	A
USGS	09380000	1999-02-17	14900	A
USGS	09380000	1999-02-18	14800	A
USGS	09380000	1999-02-19	14800	A
USGS	09380000	1999-02-20	14400	A
USGS	09380000	1999-02-21	13300	A
USGS	09380000	1999-02-22	14700	A
USGS	09380000	1999-02-23	15200	A
USGS	09380000	1999-02-24	15200	A
USGS	09380000	1999-02-25	15100	A
USGS	09380000	1999-02-26	15200	A
USGS	09380000	1999-02-27	14700	A
USGS	09380000	1999-02-28	13400	A
USGS	09380000	1999-03-01	14300	A
USGS	09380000	1999-03-02	14700	A
USGS	09380000	1999-03-03	13800	A
USGS	09380000	1999-03-04	13700	A
USGS	09380000	1999-03-05	13700	A
USGS	09380000	1999-03-06	12900	A
USGS	09380000	1999-03-07	11200	A
USGS	09380000	1999-03-08	13500	A
USGS	09380000	1999-03-09	13900	A
USGS	09380000	1999-03-10	13700	A
USGS	09380000	1999-03-11	13700	A
USGS	09380000	1999-03-12	13800	A
USGS	09380000	1999-03-13	13000	A
USGS	09380000	1999-03-14	11200	A
USGS	09380000	1999-03-15	13600	A
USGS	09380000	1999-03-16	13600	A
USGS	09380000	1999-03-17	13800	A
USGS	09380000	1999-03-18	13600	A
USGS	09380000	1999-03-19	13600	A
USGS	09380000	1999-03-20	13300	A
USGS	09380000	1999-03-21	11400	A
USGS	09380000	1999-03-22	13300	A
USGS	09380000	1999-03-23	13600	A
USGS	09380000	1999-03-24	13600	A
USGS	09380000	1999-03-25	13600	A
USGS	09380000	1999-03-26	13600	A
USGS	09380000	1999-03-27	13100	A
USGS	09380000	1999-03-28	11500	A
USGS	09380000	1999-03-29	13400	A
USGS	09380000	1999-03-30	13600	A
USGS	09380000	1999-03-31	13700	A
USGS	09380000	1999-04-01	13100	A
USGS	09380000	1999-04-02	12400	A
USGS	09380000	1999-04-03	12000	A
USGS	09380000	1999-04-04	10900	A
USGS	09380000	1999-04-05	12400	A
USGS	09380000	1999-04-06	12400	A
USGS	09380000	1999-04-07	12500	A
USGS	09380000	1999-04-08	12300	A
USGS	09380000	1999-04-09	12300	A
USGS	09380000	1999-04-10	11900	A
USGS	09380000	1999-04-11	10800	A
USGS	09380000	1999-04-12	12200	A
USGS	09380000	1999-04-13	12400	A
USGS	09380000	1999-04-14	12400	A
USGS	09380000	1999-04-15	13800	A
USGS	09380000	1999-04-16	13800	A
USGS	09380000	1999-04-17	12600	A
USGS	09380000	1999-04-18	10800	A
USGS	09380000	1999-04-19	12200	A
USGS	09380000	1999-04-20	12500	A
USGS	09380000	1999-04-21	12400	A
USGS	09380000	1999-04-22	12400	A
USGS	09380000	1999-04-23	12400	A
USGS	09380000	1999-04-24	12000	A
USGS	09380000	1999-04-25	10900	A
USGS	09380000	1999-04-26	12200	A
USGS	09380000	1999-04-27	12300	A
USGS	09380000	1999-04-28	12100	A
USGS	09380000	1999-04-29	12000	A
USGS	09380000	1999-04-30	12100	A
USGS	09380000	1999-05-01	11600	A
USGS	09380000	1999-05-02	10300	A
USGS	09380000	1999-05-03	12200	A
USGS	09380000	1999-05-04	12200	A
USGS	09380000	1999-05-05	12200	A
USGS	09380000	1999-05-06	12600	A
USGS	09380000	1999-05-07	14500	A
USGS	09380000	1999-05-08	17000	A
USGS	09380000	1999-05-09	16700	A
USGS	09380000	1999-05-10	19300	A
USGS	09380000	1999-05-11	19300	A
USGS	09380000	1999-05-12	19200	A
USGS	09380000	1999-05-13	19200	A
USGS	09380000	1999-05-14	19300	A
USGS	09380000	1999-05-15	18600	A
USGS	09380000	1999-05-16	16900	A
USGS	09380000	1999-05-17	19100	A
USGS	09380000	1999-05-18	19200	A
USGS	09380000	1999-05-19	19100	A
USGS	09380000	1999-05-20	19200	A
USGS	09380000	1999-05-21	19200	A
USGS	09380000	1999-05-22	19200	A
USGS	09380000	1999-05-23	17500	A
USGS	09380000	1999-05-24	19100	A
USGS	09380000	1999-05-25	19100	A
USGS	09380000	1999-05-26	19000	A
USGS	09380000	1999-05-27	19300	A
USGS	09380000	1999-05-28	19000	A
USGS	09380000	1999-05-29	19100	A
USGS	09380000	1999-05-30	17200	A
USGS	09380000	1999-05-31	16700	A
USGS	09380000	1999-06-01	18200	A
USGS	09380000	1999-06-02	18200	A
USGS	09380000	1999-06-03	17300	A
USGS	09380000	1999-06-04	16300	A
USGS	09380000	1999-06-05	15500	A
USGS	09380000	1999-06-06	14500	A
USGS	09380000	1999-06-07	16000	A
USGS	09380000	1999-06-08	16200	A
USGS	09380000	1999-06-09	16200	A
USGS	09380000	1999-06-10	16200	A
USGS	09380000	1999-06-11	16200	A
USGS	09380000	1999-06-12	15500	A
USGS	09380000	1999-06-13	15000	A
USGS	09380000	1999-06-14	18200	A
USGS	09380000	1999-06-15	18500	A
USGS	09380000	1999-06-16	16700	A
USGS	09380000	1999-06-17	16200	A
USGS	09380000	1999-06-18	16200	A
USGS	09380000	1999-06-19	16800	A
USGS	09380000	1999-06-20	14600	A
USGS	09380000	1999-06-21	16200	A
USGS	09380000	1999-06-22	16500	A
USGS	09380000	1999-06-23	16500	A
USGS	09380000	1999-06-24	18300	A
USGS	09380000	1999-06-25	18100	A
USGS	09380000	1999-06-26	17900	A
USGS	09380000	1999-06-27	14900	A
USGS	09380000	1999-06-28	17400	A
USGS	09380000	1999-06-29	17600	A
USGS	09380000	1999-06-30	17500	A
USGS	09380000	1999-07-01	18200	A
USGS	09380000	1999-07-02	18100	A
USGS	09380000	1999-07-03	17700	A
USGS	09380000	1999-07-04	17000	A
USGS	09380000	1999-07-05	16900	A
USGS	09380000	1999-07-06	17800	A
USGS	09380000	1999-07-07	18100	A
USGS	09380000	1999-07-08	18300	A
USGS	09380000	1999-07-09	18200	A
USGS	09380000	1999-07-10	17800	A
USGS	09380000	1999-07-11	17000	A
USGS	09380000	1999-07-12	18200	A
USGS	09380000	1999-07-13	18200	A
USGS	09380000	1999-07-14	18200	A
USGS	09380000	1999-07-15	18300	A
USGS	09380000	1999-07-16	18700	A
USGS	09380000	1999-07-17	18000	A
USGS	09380000	1999-07-18	17100	A
USGS	09380000	1999-07-19	18600	A
USGS	09380000	1999-07-20	18700	A
USGS	09380000	1999-07-21	18700	A
USGS	09380000	1999-07-22	18700	A
USGS	09380000	1999-07-23	18700	A
USGS	09380000	1999-07-24	18100	A
USGS	09380000	1999-07-25	17100	A
USGS	09380000	1999-07-26	18300	A
USGS	09380000	1999-07-27	18800	A
USGS	09380000	1999-07-28	18500	A
USGS	09380000	1999-07-29	18600	A
USGS	09380000	1999-07-30	19200	A
USGS	09380000	1999-07-31	19300	A
USGS	09380000	1999-08-01	17700	A
USGS	09380000	1999-08-02	19300	A
USGS	09380000	1999-08-03	19400	A
USGS	09380000	1999-08-04	19200	A
USGS	09380000	1999-08-05	19400	A
USGS	09380000	1999-08-06	19400	A
USGS	09380000	1999-08-07	19300	A
USGS	09380000	1999-08-08	17700	A
USGS	09380000	1999-08-09	19200	A
USGS	09380000	1999-08-10	19600	A
USGS	09380000	1999-08-11	19600	A
USGS	09380000	1999-08-12	19600	A
USGS	09380000	1999-08-13	19600	A
USGS	09380000	1999-08-14	19500	A
USGS	09380000	1999-08-15	17800	A
USGS	09380000	1999-08-16	19200	A
USGS	09380000	1999-08-17	19600	A
USGS	09380000	1999-08-18	19400	A
USGS	09380000	1999-08-19	19500	A
USGS	09380000	1999-08-20	19600	A
USGS	09380000	1999-08-21	19000	A
USGS	09380000	1999-08-22	17600	A
USGS	09380000	1999-08-23	19300	A
USGS	09380000	1999-08-24	19300	A
USGS	09380000	1999-08-25	19400	A
USGS	09380000	1999-08-26	19400	A
USGS	09380000	1999-08-27	19400	A
USGS	09380000	1999-08-28	19400	A
USGS	09380000	1999-08-29	17800	A
USGS	09380000	1999-08-30	19300	A
USGS	09380000	1999-08-31	19400	A
USGS	09380000	1999-09-01	19900	A
USGS	09380000	1999-09-02	19700	A
USGS	09380000	1999-09-03	19700	A
USGS	09380000	1999-09-04	15700	A
USGS	09380000	1999-09-05	15300	A
USGS	09380000	1999-09-06	15300	A
USGS	09380000	1999-09-07	19400	A
USGS	09380000	1999-09-08	19700	A
USGS	09380000	1999-09-09	19600	A
USGS	09380000	1999-09-10	19800	A
USGS	09380000	1999-09-11	18700	A
USGS	09380000	1999-09-12	16900	A
USGS	09380000	1999-09-13	19600	A
USGS	09380000	1999-09-14	19800	A
USGS	09380000	1999-09-15	19800	A
USGS	09380000	1999-09-16	19700	A
USGS	09380000	1999-09-17	19600	A
USGS	09380000	1999-09-18	18400	A
USGS	09380000	1999-09-19	17100	A
USGS	09380000	1999-09-20	22200	A
USGS	09380000	1999-09-21	25000	A
USGS	09380000	1999-09-22	21600	A
USGS	09380000	1999-09-23	19700	A
USGS	09380000	1999-09-24	19700	A
USGS	09380000	1999-09-25	18500	A
USGS	09380000	1999-09-26	15700	A
USGS	09380000	1999-09-27	19200	A
USGS	09380000	1999-09-28	19600	A
USGS	09380000	1999-09-29	19600	A
USGS	09380000	1999-09-30	19600	A
USGS	09380000	1999-10-01	18400	A
USGS	09380000	1999-10-02	17100	A
USGS	09380000	1999-10-03	16200	A
USGS	09380000	1999-10-04	17700	A
USGS	09380000	1999-10-05	17500	A
USGS	09380000	1999-10-06	18000	A
USGS	09380000	1999-10-07	17800	A
USGS	09380000	1999-10-08	17900	A
USGS	09380000	1999-10-09	17200	A
USGS	09380000	1999-10-10	16200	A
USGS	09380000	1999-10-11	17700	A
USGS	09380000	1999-10-12	17700	A
USGS	09380000	1999-10-13	17800	A
USGS	09380000	1999-10-14	17800	A
USGS	09380000	1999-10-15	17800	A
USGS	09380000	1999-10-16	17100	A
USGS	09380000	1999-10-17	16100	A
USGS	09380000	1999-10-18	17700	A
USGS	09380000	1999-10-19	17700	A
USGS	09380000	1999-10-20	17700	A
USGS	09380000	1999-10-21	17500	A
USGS	09380000	1999-10-22	17300	A
USGS	09380000	1999-10-23	16800	A
USGS	09380000	1999-10-24	16000	A
USGS	09380000	1999-10-25	17600	A
USGS	09380000	1999-10-26	17500	A
USGS	09380000	1999-10-27	17500	A
USGS	09380000	1999-10-28	17500	A
USGS	09380000	1999-10-29	17500	A
USGS	09380000	1999-10-30	16200	A
USGS	09380000	1999-10-31	15900	A
USGS	09380000	1999-11-01	17800	A
USGS	09380000	1999-11-02	17800	A
USGS	09380000	1999-11-03	17900	A
USGS	09380000	1999-11-04	17800	A
USGS	09380000	1999-11-05	18000	A
USGS	09380000	1999-11-06	17500	A
USGS	09380000	1999-11-07	16500	A
USGS	09380000	1999-11-08	17900	A
USGS	09380000	1999-11-09	17900	A
USGS	09380000	1999-11-10	17900	A
USGS	09380000	1999-11-11	17900	A
USGS	09380000	1999-11-12	18000	A
USGS	09380000	1999-11-13	18100	A
USGS	09380000	1999-11-14	16800	A
USGS	09380000	1999-11-15	18200	A
USGS	09380000	1999-11-16	18300	A
USGS	09380000	1999-11-17	18400	A
USGS	09380000	1999-11-18	18000	A
USGS	09380000	1999-11-19	17800	A
USGS	09380000	1999-11-20	17700	A
USGS	09380000	1999-11-21	16800	A
USGS	09380000	1999-11-22	17700	A
USGS	09380000	1999-11-23	18000	A
USGS	09380000	1999-11-24	18200	A
USGS	09380000	1999-11-25	16900	A
USGS	09380000	1999-11-26	17800	A
USGS	09380000	1999-11-27	17700	A
USGS	09380000	1999-11-28	16800	A
USGS	09380000	1999-11-29	17800	A
USGS	09380000	1999-11-30	18000	A
USGS	09380000	1999-12-01	17600	A
USGS	09380000	1999-12-02	17300	A
USGS	09380000	1999-12-03	17700	A
USGS	09380000	1999-12-04	16800	A
USGS	09380000	1999-12-05	15800	A
USGS	09380000	1999-12-06	17600	A
USGS	09380000	1999-12-07	17600	A
USGS	09380000	1999-12-08	17400	A
USGS	09380000	1999-12-09	17500	A
USGS	09380000	1999-12-10	17600	A
USGS	09380000	1999-12-11	16400	A
USGS	09380000	1999-12-12	16100	A
USGS	09380000	1999-12-13	17400	A
USGS	09380000	1999-12-14	17700	A
USGS	09380000	1999-12-15	17700	A
USGS	09380000	1999-12-16	17200	A
USGS	09380000	1999-12-17	17100	A
USGS	09380000	1999-12-18	16200	A
USGS	09380000	1999-12-19	14500	A
USGS	09380000	1999-12-20	16100	A
USGS	09380000	1999-12-21	16300	A
USGS	09380000	1999-12-22	16300	A
USGS	09380000	1999-12-23	16300	A
USGS	09380000	1999-12-24	15200	A
USGS	09380000	1999-12-25	14000	A
USGS	09380000	1999-12-26	14100	A
USGS	09380000	1999-12-27	16200	A
USGS	09380000	1999-12-28	16300	A
USGS	09380000	1999-12-29	16300	A
USGS	09380000	1999-12-30	16300	A
USGS	09380000	1999-12-31	15300	A
USGS	09380000	2000-01-01	12500	A
USGS	09380000	2000-01-02	11800	A
USGS	09380000	2000-01-03	13400	A
USGS	09380000	2000-01-04	13600	A
USGS	09380000	2000-01-05	13500	A
USGS	09380000	2000-01-06	13500	A
USGS	09380000	2000-01-07	13500	A
USGS	09380000	2000-01-08	12900	A
USGS	09380000	2000-01-09	11800	A
USGS	09380000	2000-01-10	13400	A
USGS	09380000	2000-01-11	13500	A
USGS	09380000	2000-01-12	13500	A
USGS	09380000	2000-01-13	13500	A
USGS	09380000	2000-01-14	13500	A
USGS	09380000	2000-01-15	13000	A
USGS	09380000	2000-01-16	11800	A
USGS	09380000	2000-01-17	13400	A
USGS	09380000	2000-01-18	13500	A
USGS	09380000	2000-01-19	13600	A
USGS	09380000	2000-01-20	13600	A
USGS	09380000	2000-01-21	13500	A
USGS	09380000	2000-01-22	12900	A
USGS	09380000	2000-01-23	11800	A
USGS	09380000	2000-01-24	13400	A
USGS	09380000	2000-01-25	13400	A
USGS	09380000	2000-01-26	13500	A
USGS	09380000	2000-01-27	13400	A
USGS	09380000	2000-01-28	14100	A
USGS	09380000	2000-01-29	13200	A
USGS	09380000	2000-01-30	12100	A
USGS	09380000	2000-01-31	13700	A
USGS	09380000	2000-02-01	12300	A
USGS	09380000	2000-02-02	11800	A
USGS	09380000	2000-02-03	11800	A
USGS	09380000	2000-02-04	11600	A
USGS	09380000	2000-02-05	10800	A
USGS	09380000	2000-02-06	10700	A
USGS	09380000	2000-02-07	11600	A
USGS	09380000	2000-02-08	11600	A
USGS	09380000	2000-02-09	11600	A
USGS	09380000	2000-02-10	11500	A
USGS	09380000	2000-02-11	11500	A
USGS	09380000	2000-02-12	10700	A
USGS	09380000	2000-02-13	10600	A
USGS	09380000	2000-02-14	11400	A
USGS	09380000	2000-02-15	11500	A
USGS	09380000	2000-02-16	11500	A
USGS	09380000	2000-02-17	11500	A
USGS	09380000	2000-02-18	11500	A
USGS	09380000	2000-02-19	10700	A
USGS	09380000	2000-02-20	10600	A
USGS	09380000	2000-02-21	11500	A
USGS	09380000	2000-02-22	11600	A
USGS	09380000	2000-02-23	11600	A
USGS	09380000	2000-02-24	11600	A
USGS	09380000	2000-02-25	11500	A
USGS	09380000	2000-02-26	10700	A
USGS	09380000	2000-02-27	10700	A
USGS	09380000	2000-02-28	11400	A
USGS	09380000	2000-02-29	11600	A
USGS	09380000	2000-03-01	11500	A
USGS	09380000	2000-03-02	11400	A
USGS	09380000	2000-03-03	11400	A
USGS	09380000	2000-03-04	11000	A
USGS	09380000	2000-03-05	10600	A
USGS	09380000	2000-03-06	11400	A
USGS	09380000	2000-03-07	11600	A
USGS	09380000	2000-03-08	11600	A
USGS	09380000	2000-03-09	11700	A
USGS	09380000	2000-03-10	11500	A
USGS	09380000	2000-03-11	10700	A
USGS	09380000	2000-03-12	10600	A
USGS	09380000	2000-03-13	11400	A
USGS	09380000	2000-03-14	11600	A
USGS	09380000	2000-03-15	11700	A
USGS	09380000	2000-03-16	11700	A
USGS	09380000	2000-03-17	11700	A
USGS	09380000	2000-03-18	11000	A
USGS	09380000	2000-03-19	10800	A
USGS	09380000	2000-03-20	11600	A
USGS	09380000	2000-03-21	11700	A
USGS	09380000	2000-03-22	11700	A
USGS	09380000	2000-03-23	11700	A
USGS	09380000	2000-03-24	11700	A
USGS	09380000	2000-03-25	8770	A
USGS	09380000	2000-03-26	8210	A
USGS	09380000	2000-03-27	8210	A
USGS	09380000	2000-03-28	8230	A
USGS	09380000	2000-03-29	8220	A
USGS	09380000	2000-03-30	8220	A
USGS	09380000	2000-03-31	8220	A
USGS	09380000	2000-04-01	8220	A
USGS	09380000	2000-04-02	8220	A
USGS	09380000	2000-04-03	8220	A
USGS	09380000	2000-04-04	8250	A
USGS	09380000	2000-04-05	8290	A
USGS	09380000	2000-04-06	12500	A
USGS	09380000	2000-04-07	14200	A
USGS	09380000	2000-04-08	16700	A
USGS	09380000	2000-04-09	17200	A
USGS	09380000	2000-04-10	17200	A
USGS	09380000	2000-04-11	17200	A
USGS	09380000	2000-04-12	17200	A
USGS	09380000	2000-04-13	17200	A
USGS	09380000	2000-04-14	17200	A
USGS	09380000	2000-04-15	17200	A
USGS	09380000	2000-04-16	17200	A
USGS	09380000	2000-04-17	17200	A
USGS	09380000	2000-04-18	17100	A
USGS	09380000	2000-04-19	17200	A
USGS	09380000	2000-04-20	17200	A
USGS	09380000	2000-04-21	17200	A
USGS	09380000	2000-04-22	17200	A
USGS	09380000	2000-04-23	17200	A
USGS	09380000	2000-04-24	17300	A
USGS	09380000	2000-04-25	17200	A
USGS	09380000	2000-04-26	17200	A
USGS	09380000	2000-04-27	17300	A
USGS	09380000	2000-04-28	17200	A
USGS	09380000	2000-04-29	17200	A
USGS	09380000	2000-04-30	17200	A
USGS	09380000	2000-05-01	17200	A
USGS	09380000	2000-05-02	17200	A
USGS	09380000	2000-05-03	27400	A
USGS	09380000	2000-05-04	30300	A
USGS	09380000	2000-05-05	30300	A
USGS	09380000	2000-05-06	30300	A
USGS	09380000	2000-05-07	20800	A
USGS	09380000	2000-05-08	19000	A
USGS	09380000	2000-05-09	17400	A
USGS	09380000	2000-05-10	17100	A
USGS	09380000	2000-05-11	17200	A
USGS	09380000	2000-05-12	17200	A
USGS	09380000	2000-05-13	17100	A
USGS	09380000	2000-05-14	17200	A
USGS	09380000	2000-05-15	17100	A
USGS	09380000	2000-05-16	17200	A
USGS	09380000	2000-05-17	17200	A
USGS	09380000	2000-05-18	17200	A
USGS	09380000	2000-05-19	17200	A
USGS	09380000	2000-05-20	17200	A
USGS	09380000	2000-05-21	17200	A
USGS	09380000	2000-05-22	17200	A
USGS	09380000	2000-05-23	18900	A
USGS	09380000	2000-05-24	19100	A
USGS	09380000	2000-05-25	19200	A
USGS	09380000	2000-05-26	19200	A
USGS	09380000	2000-05-27	17800	A
USGS	09380000	2000-05-28	13600	A
USGS	09380000	2000-05-29	13600	A
USGS	09380000	2000-05-30	13600	A
USGS	09380000	2000-05-31	13600	A
USGS	09380000	2000-06-01	8620	A
USGS	09380000	2000-06-02	8220	A
USGS	09380000	2000-06-03	8160	A
USGS	09380000	2000-06-04	8180	A
USGS	09380000	2000-06-05	8230	A
USGS	09380000	2000-06-06	8200	A
USGS	09380000	2000-06-07	8210	A
USGS	09380000	2000-06-08	8210	A
USGS	09380000	2000-06-09	8230	A
USGS	09380000	2000-06-10	8230	A
USGS	09380000	2000-06-11	8210	A
USGS	09380000	2000-06-12	8240	A
USGS	09380000	2000-06-13	8260	A
USGS	09380000	2000-06-14	8260	A
USGS	09380000	2000-06-15	8260	A
USGS	09380000	2000-06-16	8270	A
USGS	09380000	2000-06-17	8260	A
USGS	09380000	2000-06-18	8320	A
USGS	09380000	2000-06-19	8350	A
USGS	09380000	2000-06-20	8350	A
USGS	09380000	2000-06-21	8350	A
USGS	09380000	2000-06-22	8330	A
USGS	09380000	2000-06-23	8350	A
USGS	09380000	2000-06-24	8330	A
USGS	09380000	2000-06-25	8270	A
USGS	09380000	2000-06-26	8360	A
USGS	09380000	2000-06-27	8380	A
USGS	09380000	2000-06-28	8350	A
USGS	09380000	2000-06-29	8350	A
USGS	09380000	2000-06-30	8310	A
USGS	09380000	2000-07-01	8330	A
USGS	09380000	2000-07-02	8320	A
USGS	09380000	2000-07-03	8390	A
USGS	09380000	2000-07-04	8320	A
USGS	09380000	2000-07-05	8360	A
USGS	09380000	2000-07-06	8440	A
USGS	09380000	2000-07-07	8380	A
USGS	09380000	2000-07-08	8290	A
USGS	09380000	2000-07-09	8340	A
USGS	09380000	2000-07-10	8310	A
USGS	09380000	2000-07-11	8300	A
USGS	09380000	2000-07-12	8330	A
USGS	09380000	2000-07-13	8360	A
USGS	09380000	2000-07-14	8350	A
USGS	09380000	2000-07-15	8360	A
USGS	09380000	2000-07-16	8330	A
USGS	09380000	2000-07-17	8350	A
USGS	09380000	2000-07-18	8370	A
USGS	09380000	2000-07-19	8360	A
USGS	09380000	2000-07-20	8410	A
USGS	09380000	2000-07-21	8380	A
USGS	09380000	2000-07-22	8360	A
USGS	09380000	2000-07-23	8370	A
USGS	09380000	2000-07-24	8370	A
USGS	09380000	2000-07-25	8390	A
USGS	09380000	2000-07-26	8400	A
USGS	09380000	2000-07-27	8380	A
USGS	09380000	2000-07-28	8390	A
USGS	09380000	2000-07-29	8370	A
USGS	09380000	2000-07-30	8350	A
USGS	09380000	2000-07-31	8380	A
USGS	09380000	2000-08-01	8370	A
USGS	09380000	2000-08-02	8380	A
USGS	09380000	2000-08-03	8390	A
USGS	09380000	2000-08-04	8420	A
USGS	09380000	2000-08-05	8380	A
USGS	09380000	2000-08-06	8400	A
USGS	09380000	2000-08-07	8390	A
USGS	09380000	2000-08-08	8480	A
USGS	09380000	2000-08-09	8390	A
USGS	09380000	2000-08-10	8440	A
USGS	09380000	2000-08-11	8390	A
USGS	09380000	2000-08-12	8400	A
USGS	09380000	2000-08-13	8430	A
USGS	09380000	2000-08-14	8410	A
USGS	09380000	2000-08-15	8390	A
USGS	09380000	2000-08-16	8420	A
USGS	09380000	2000-08-17	8430	A
USGS	09380000	2000-08-18	8410	A
USGS	09380000	2000-08-19	8420	A
USGS	09380000	2000-08-20	8430	A
USGS	09380000	2000-08-21	8430	A
USGS	09380000	2000-08-22	8430	A
USGS	09380000	2000-08-23	8460	A
USGS	09380000	2000-08-24	8420	A
USGS	09380000	2000-08-25	8420	A
USGS	09380000	2000-08-26	8420	A
USGS	09380000	2000-08-27	8380	A
USGS	09380000	2000-08-28	8450	A
USGS	09380000	2000-08-29	8380	A
USGS	09380000	2000-08-30	8400	A
USGS	09380000	2000-08-31	8370	A
USGS	09380000	2000-09-01	8350	A
USGS	09380000	2000-09-02	8400	A
USGS	09380000	2000-09-03	8370	A
USGS	09380000	2000-09-04	8450	A
USGS	09380000	2000-09-05	28200	A
USGS	09380000	2000-09-06	30800	A
USGS	09380000	2000-09-07	30900	A
USGS	09380000	2000-09-08	29600	A
USGS	09380000	2000-09-09	11100	A
USGS	09380000	2000-09-10	8230	A
USGS	09380000	2000-09-11	8240	A
USGS	09380000	2000-09-12	8200	A
USGS	09380000	2000-09-13	8210	A
USGS	09380000	2000-09-14	8210	A
USGS	09380000	2000-09-15	8210	A
USGS	09380000	2000-09-16	8210	A
USGS	09380000	2000-09-17	8180	A
USGS	09380000	2000-09-18	10000	A
USGS	09380000	2000-09-19	8620	A
USGS	09380000	2000-09-20	8180	A
USGS	09380000	2000-09-21	8130	A
USGS	09380000	2000-09-22	8180	A
USGS	09380000	2000-09-23	8210	A
USGS	09380000	2000-09-24	8210	A
USGS	09380000	2000-09-25	8220	A
USGS	09380000	2000-09-26	8220	A
USGS	09380000	2000-09-27	8210	A
USGS	09380000	2000-09-28	8200	A
USGS	09380000	2000-09-29	8160	A
USGS	09380000	2000-09-30	8220	A
USGS	09380000	2000-10-01	9350	A
USGS	09380000	2000-10-02	10200	A
USGS	09380000	2000-10-03	10100	A
USGS	09380000	2000-10-04	10200	A
USGS	09380000	2000-10-05	10100	A
USGS	09380000	2000-10-06	10100	A
USGS	09380000	2000-10-07	9590	A
USGS	09380000	2000-10-08	9520	A
USGS	09380000	2000-10-09	10100	A
USGS	09380000	2000-10-10	10100	A
USGS	09380000	2000-10-11	10200	A
USGS	09380000	2000-10-12	10200	A
USGS	09380000	2000-10-13	10200	A
USGS	09380000	2000-10-14	9490	A
USGS	09380000	2000-10-15	9330	A
USGS	09380000	2000-10-16	10500	A
USGS	09380000	2000-10-17	10200	A
USGS	09380000	2000-10-18	10300	A
USGS	09380000	2000-10-19	10300	A
USGS	09380000	2000-10-20	10300	A
USGS	09380000	2000-10-21	9740	A
USGS	09380000	2000-10-22	9640	A
USGS	09380000	2000-10-23	10300	A
USGS	09380000	2000-10-24	10300	A
USGS	09380000	2000-10-25	10200	A
USGS	09380000	2000-10-26	10200	A
USGS	09380000	2000-10-27	10300	A
USGS	09380000	2000-10-28	10200	A
USGS	09380000	2000-10-29	9620	A
USGS	09380000	2000-10-30	10200	A
USGS	09380000	2000-10-31	10100	A
USGS	09380000	2000-11-01	13200	A
USGS	09380000	2000-11-02	13800	A
USGS	09380000	2000-11-03	13800	A
USGS	09380000	2000-11-04	13000	A
USGS	09380000	2000-11-05	12900	A
USGS	09380000	2000-11-06	13900	A
USGS	09380000	2000-11-07	13800	A
USGS	09380000	2000-11-08	13900	A
USGS	09380000	2000-11-09	13800	A
USGS	09380000	2000-11-10	13800	A
USGS	09380000	2000-11-11	13200	A
